state,level,week,year
NJ,1,7,2010
NJ,1,8,2010
NJ,1,9,2010
NJ,1,10,2010
NJ,1,11,2010
NJ,1,12,2010
NJ,1,13,2010
NJ,1,14,2010
NJ,1,23,2010
NJ,1,24,2010
NJ,1,25,2010
NJ,1,26,2010
NJ,1,27,2010
NJ,2,28,2010
NJ,1,30,2010
NJ,2,29,2010
NJ,1,15,2010
NJ,1,16,2010
NJ,1,17,2010
NJ,1,18,2010
NJ,1,19,2010
NJ,1,20,2010
NJ,1,22,2010
NJ,1,21,2010
NJ,3,32,2010
NJ,2,31,2010
NJ,2,33,2010
NJ,1,34,2010
NJ,1,35,2010
NJ,1,36,2010
NJ,1,37,2010
NJ,1,38,2010
NJ,1,39,2010
NJ,1,40,2010
NJ,1,41,2010
NJ,1,42,2010
NJ,1,43,2010
NJ,1,44,2010
NJ,1,45,2010
NJ,1,46,2010
NJ,1,47,2010
NJ,1,48,2010
NJ,1,49,2010
NJ,2,50,2010
NJ,6,51,2010
NJ,6,52,2011
NJ,4,1,2011
NJ,7,2,2011
NJ,7,3,2011
NJ,10,4,2011
NJ,9,5,2011
NJ,10,6,2011
NJ,10,7,2011
NJ,10,8,2011
NJ,9,9,2011
NJ,6,10,2011
NJ,4,11,2011
NJ,1,12,2011
NJ,5,13,2011
NJ,2,14,2011
NJ,1,15,2011
NJ,1,16,2011
NJ,1,17,2011
NJ,1,18,2011
NJ,1,19,2011
NJ,1,20,2011
NJ,1,21,2011
NJ,1,22,2011
NJ,1,26,2011
NJ,1,25,2011
NJ,1,24,2011
NJ,1,23,2011
NJ,1,40,2011
NJ,1,39,2011
NJ,1,41,2011
NJ,1,42,2011
NJ,1,38,2011
NJ,1,37,2011
NJ,1,36,2011
NJ,1,35,2011
NJ,1,34,2011
NJ,1,33,2011
NJ,1,32,2011
NJ,1,31,2011
NJ,1,30,2011
NJ,1,29,2011
NJ,1,28,2011
NJ,1,27,2011
NJ,1,43,2011
NJ,1,44,2011
NJ,1,45,2011
NJ,1,46,2011
NJ,1,47,2011
NJ,1,48,2011
NJ,1,49,2011
NJ,1,50,2011
NJ,1,51,2011
NJ,1,52,2011
NJ,1,1,2012
NJ,1,2,2012
NJ,1,3,2012
NJ,1,4,2012
NJ,1,5,2012
NJ,1,6,2012
NJ,1,7,2012
NJ,1,8,2012
NJ,1,9,2012
NJ,1,10,2012
NJ,1,11,2012
NJ,1,12,2012
NJ,1,13,2012
NJ,1,14,2012
NJ,1,15,2012
NJ,1,16,2012
NJ,1,17,2012
NJ,1,18,2012
NJ,1,19,2012
NJ,1,20,2012
NJ,1,21,2012
NJ,1,22,2012
NJ,1,23,2012
NJ,1,24,2012
NJ,1,25,2012
NJ,1,26,2012
NJ,1,27,2012
NJ,1,28,2012
NJ,4,46,2019
NJ,3,47,2019
NJ,6,48,2019
NJ,6,49,2019
NJ,6,50,2019
NJ,9,51,2019
NJ,11,52,2019
NJ,11,1,2020
NJ,11,2,2020
NJ,11,3,2020
NJ,12,4,2020
NJ,12,5,2020
NJ,12,6,2020
NJ,11,7,2020
NJ,10,8,2020
NJ,10,9,2020
NJ,11,10,2020
NJ,12,11,2020
NJ,13,12,2020
NJ,13,13,2020
NJ,13,14,2020
NJ,13,15,2020
NJ,12,16,2020
NJ,10,17,2020
NJ,7,18,2020
NJ,3,19,2020
NJ,2,20,2020
NJ,1,21,2020
NJ,1,22,2020
NJ,1,23,2020
NJ,1,24,2020
NJ,1,25,2020
NJ,1,26,2020
NJ,1,27,2020
NJ,1,28,2020
NJ,1,29,2020
NJ,1,30,2020
NJ,1,31,2020
NJ,1,32,2020
NJ,1,33,2020
NJ,1,34,2020
NJ,1,35,2020
NJ,1,36,2020
NJ,1,37,2020
NJ,1,38,2020
NJ,1,39,2020
NJ,1,40,2020
NJ,1,41,2020
NJ,1,42,2020
NJ,1,43,2020
NJ,8,12,2016
NJ,5,13,2016
NJ,3,14,2016
NJ,5,15,2016
NJ,5,16,2016
NJ,2,17,2016
NJ,1,18,2016
NJ,1,19,2016
NJ,1,20,2016
NJ,1,21,2016
NJ,1,22,2016
NJ,1,23,2016
NJ,1,24,2016
NJ,1,25,2016
NJ,1,26,2016
NJ,1,27,2016
NJ,1,28,2016
NJ,1,29,2016
NJ,1,30,2016
NJ,1,31,2016
NJ,1,32,2016
NJ,1,33,2016
NJ,1,34,2016
NJ,1,35,2016
NJ,1,36,2016
NJ,1,37,2016
NJ,1,38,2016
NJ,1,39,2016
NJ,1,40,2016
NJ,1,41,2016
NJ,1,42,2016
NJ,2,43,2016
NJ,2,44,2016
NJ,2,45,2016
NJ,2,46,2016
NJ,3,47,2016
NJ,2,48,2016
NJ,3,49,2016
NJ,5,50,2016
NJ,6,51,2016
NJ,10,52,2016
NJ,10,1,2017
NJ,9,2,2017
NJ,10,3,2017
NJ,10,4,2017
NJ,10,5,2017
NJ,10,6,2017
NJ,10,7,2017
NJ,8,8,2017
NJ,6,9,2017
NJ,5,10,2017
NJ,3,11,2017
NJ,3,12,2017
NJ,5,13,2017
NJ,4,14,2017
NJ,3,15,2017
NJ,1,16,2017
NJ,1,17,2017
NJ,1,18,2017
NJ,1,19,2017
NJ,1,20,2017
NJ,1,21,2017
NJ,1,22,2017
NJ,1,23,2017
NJ,1,24,2017
NJ,1,25,2017
NJ,1,26,2017
NJ,1,27,2017
NJ,1,28,2017
NJ,1,29,2017
NJ,1,30,2017
NJ,1,31,2017
NJ,1,32,2017
NJ,1,33,2017
NJ,1,34,2017
NJ,1,35,2017
NJ,1,36,2017
NJ,1,37,2017
NJ,1,38,2017
NJ,1,39,2017
NJ,1,40,2017
NJ,1,41,2017
NJ,1,42,2017
NJ,1,43,2017
NJ,2,44,2017
NJ,2,45,2017
NJ,2,46,2017
NJ,3,47,2017
NJ,3,48,2017
NJ,3,49,2017
NJ,4,50,2017
NJ,5,51,2017
NJ,8,52,2017
NJ,9,1,2018
NJ,8,2,2018
NJ,10,3,2018
NJ,10,4,2018
NJ,10,5,2018
NJ,10,6,2018
NJ,10,7,2018
NJ,10,8,2018
NJ,10,9,2018
NJ,8,10,2018
NJ,6,11,2018
NJ,4,12,2018
NJ,4,13,2018
NJ,3,14,2018
NJ,2,15,2018
NJ,1,16,2018
NJ,1,17,2018
NJ,1,18,2018
NJ,1,19,2018
NJ,1,20,2018
NJ,1,21,2018
NJ,1,22,2018
NJ,1,23,2018
NJ,1,24,2018
NJ,1,25,2018
NJ,1,26,2018
NJ,1,27,2018
NJ,1,28,2018
NJ,1,29,2018
NJ,1,30,2018
NJ,1,31,2018
NJ,1,32,2018
NJ,1,33,2018
NJ,1,34,2018
NJ,1,35,2018
NJ,1,36,2018
NJ,1,37,2018
NJ,2,38,2018
NJ,3,39,2018
NJ,2,40,2018
NJ,2,41,2018
NJ,2,42,2018
NJ,3,43,2018
NJ,3,44,2018
NJ,3,45,2018
NJ,4,46,2018
NJ,5,47,2018
NJ,4,48,2018
NJ,5,49,2018
NJ,7,50,2018
NJ,9,51,2018
NJ,10,52,2018
NJ,10,1,2019
NJ,10,2,2019
NJ,10,3,2019
NJ,10,4,2019
NJ,10,5,2019
NJ,10,6,2019
NJ,10,7,2019
NJ,10,8,2019
NJ,8,9,2019
NJ,8,10,2019
NJ,8,11,2019
NJ,6,12,2019
NJ,5,13,2019
NJ,5,14,2019
NJ,4,15,2019
NJ,2,16,2019
NJ,2,17,2019
NJ,1,18,2019
NJ,1,19,2019
NJ,1,20,2019
NJ,1,21,2019
NJ,1,22,2019
NJ,1,23,2019
NJ,1,24,2019
NJ,1,25,2019
NJ,1,26,2019
NJ,1,27,2019
NJ,1,28,2019
NJ,1,29,2019
NJ,1,30,2019
NJ,1,31,2019
NJ,1,32,2019
NJ,1,33,2019
NJ,1,34,2019
NJ,1,35,2019
NJ,1,36,2019
NJ,1,37,2019
NJ,1,38,2019
NJ,1,39,2019
NJ,1,40,2019
NJ,1,41,2019
NJ,2,42,2019
NJ,2,43,2019
NJ,2,44,2019
NJ,3,45,2019
NM,10,11,2016
NM,9,10,2016
NM,10,9,2016
NM,9,8,2016
NM,8,7,2016
NM,7,6,2016
NM,4,5,2016
NM,3,4,2016
NM,3,3,2016
NM,2,2,2016
NM,1,1,2016
NM,2,52,2016
NM,2,51,2015
NM,2,50,2015
NM,1,49,2015
NM,1,48,2015
NM,3,47,2015
NM,1,46,2015
NM,1,45,2015
NM,1,44,2015
NM,1,43,2015
NM,1,42,2015
NM,1,41,2015
NM,1,40,2015
NM,1,32,2015
NM,1,33,2015
NM,1,34,2015
NM,0,35,2015
NM,1,36,2015
NM,1,37,2015
NM,1,38,2015
NM,1,39,2015
NM,1,30,2015
NM,1,31,2015
NM,1,29,2015
NM,1,28,2015
NM,1,27,2015
NM,1,26,2015
NM,1,25,2015
NM,1,24,2015
NM,1,23,2015
NM,1,22,2015
NM,1,21,2015
NM,1,20,2015
NM,1,19,2015
NM,1,18,2015
NM,1,17,2015
NM,1,16,2015
NM,1,15,2015
NM,1,14,2015
NM,1,13,2015
NM,1,12,2015
NM,2,11,2015
NM,2,10,2015
NM,2,9,2015
NM,3,8,2015
NM,2,7,2015
NM,5,6,2015
NM,5,5,2015
NM,6,4,2015
NM,7,3,2015
NM,7,2,2015
NM,7,1,2015
NM,10,53,2015
NM,10,52,2014
NM,6,51,2014
NM,1,50,2014
NM,1,49,2014
NM,1,48,2014
NM,1,47,2014
NM,1,46,2014
NM,1,45,2014
NM,1,44,2014
NM,1,43,2014
NM,1,42,2014
NM,1,41,2014
NM,1,40,2014
NM,1,39,2014
NM,1,38,2014
NM,1,37,2014
NM,1,36,2014
NM,1,35,2014
NM,1,34,2014
NM,1,33,2014
NM,1,32,2014
NM,1,31,2014
NM,1,30,2014
NM,1,29,2014
NM,1,28,2014
NM,1,27,2014
NM,1,26,2014
NM,1,25,2014
NM,1,24,2014
NM,1,23,2014
NM,1,22,2014
NM,1,21,2014
NM,1,20,2014
NM,1,19,2014
NM,1,18,2014
NM,1,17,2014
NM,1,16,2014
NM,1,15,2014
NM,1,14,2014
NM,1,13,2014
NM,1,12,2014
NM,1,11,2014
NM,1,10,2014
NM,1,9,2014
NM,3,8,2014
NM,5,7,2014
NM,4,6,2014
NM,7,5,2014
NM,7,4,2014
NM,9,3,2014
NM,10,2,2014
NM,10,1,2014
NM,9,52,2013
NM,5,51,2013
NM,2,50,2013
NM,1,49,2013
NM,1,48,2013
NM,1,47,2013
NM,1,46,2013
NM,1,45,2013
NM,1,44,2013
NM,1,43,2013
NM,1,42,2013
NM,1,41,2013
NM,1,40,2013
NM,1,39,2013
NM,1,38,2013
NM,1,37,2013
NM,1,35,2013
NM,1,36,2013
NM,1,34,2013
NM,1,33,2013
NM,1,32,2013
NM,1,31,2013
NM,1,30,2013
NM,1,29,2013
NM,1,28,2013
NM,1,27,2013
NM,1,26,2013
NM,1,25,2013
NM,1,24,2013
NM,1,23,2013
NM,1,22,2013
NM,1,21,2013
NM,1,20,2013
NM,1,19,2013
NM,1,18,2013
NM,1,17,2013
NM,1,16,2013
NM,1,15,2013
NM,1,14,2013
NM,1,13,2013
NM,1,12,2013
NM,1,11,2013
NM,1,10,2013
NM,1,9,2013
NM,2,8,2013
NM,3,7,2013
NM,4,6,2013
NM,7,5,2013
NM,10,4,2013
NM,7,3,2013
NM,6,2,2013
NM,8,1,2013
NM,10,52,2012
NM,2,51,2012
NM,1,50,2012
NM,1,49,2012
NM,1,48,2012
NM,1,47,2012
NM,1,46,2012
NM,1,45,2012
NM,1,44,2012
NM,1,43,2012
NM,1,42,2012
NM,1,41,2012
NM,1,40,2012
NM,1,39,2012
NM,1,38,2012
NM,1,37,2012
NM,1,36,2012
NM,1,35,2012
NM,1,34,2012
NM,1,33,2012
NM,1,32,2012
NM,1,31,2012
NM,1,30,2012
NM,1,29,2012
NM,1,28,2012
NM,1,27,2012
NM,1,26,2012
NM,1,25,2012
NM,1,24,2012
NM,1,23,2012
NM,1,22,2012
NM,1,21,2012
NM,1,20,2012
NM,1,19,2012
NM,1,18,2012
NM,1,17,2012
NM,1,16,2012
NM,1,15,2012
NM,1,14,2012
NM,1,13,2012
NM,1,12,2012
NM,2,11,2012
NM,1,10,2012
NM,4,9,2012
NM,2,8,2012
NM,1,7,2012
NM,1,6,2012
NM,1,5,2012
NM,1,4,2012
NM,1,3,2012
NM,1,2,2012
NM,1,1,2012
NM,1,52,2011
NM,1,51,2011
NM,1,50,2011
NM,1,49,2011
NM,1,48,2011
NM,2,47,2011
NM,2,46,2011
NM,1,45,2011
NM,1,44,2011
NM,1,43,2011
NM,1,27,2011
NM,1,28,2011
NM,1,29,2011
NM,1,30,2011
NM,1,31,2011
NM,1,32,2011
NM,1,33,2011
NM,1,34,2011
NM,1,35,2011
NM,1,36,2011
NM,1,37,2011
NM,1,38,2011
NM,1,42,2011
NM,1,41,2011
NM,1,39,2011
NM,1,40,2011
NM,1,23,2011
NM,1,24,2011
NM,1,25,2011
NM,1,26,2011
NM,1,22,2011
NM,1,21,2011
NM,1,20,2011
NM,1,19,2011
NM,1,18,2011
NM,1,17,2011
NM,1,16,2011
NM,1,15,2011
NM,1,14,2011
NM,2,13,2011
NM,2,12,2011
NM,4,11,2011
NM,5,10,2011
NM,8,9,2011
NM,9,8,2011
NM,10,7,2011
NM,8,6,2011
NM,10,5,2011
NM,9,4,2011
NM,5,3,2011
NM,3,2,2011
NM,3,1,2011
NM,4,52,2011
NM,3,51,2010
NM,2,50,2010
NM,1,49,2010
NM,2,48,2010
NM,2,47,2010
NM,2,46,2010
NM,1,45,2010
NM,2,44,2010
NM,1,43,2010
NM,1,42,2010
NM,1,41,2010
NM,1,40,2010
NM,4,39,2010
NM,1,38,2010
NM,3,37,2010
NM,2,36,2010
NM,2,35,2010
NM,1,34,2010
NM,1,33,2010
NM,1,31,2010
NM,1,32,2010
NM,3,21,2010
NM,3,22,2010
NM,2,20,2010
NM,1,19,2010
NM,2,18,2010
NM,2,17,2010
NM,2,16,2010
NM,1,15,2010
NM,2,29,2010
NM,1,30,2010
NM,1,28,2010
NM,2,27,2010
NM,1,26,2010
NM,1,25,2010
NM,1,24,2010
NM,2,23,2010
NM,2,14,2010
NM,3,13,2010
NM,3,12,2010
NM,3,11,2010
NM,4,10,2010
NM,6,9,2010
NM,7,8,2010
NM,8,7,2010
NM,6,6,2010
NM,10,5,2010
NM,6,4,2010
NM,6,3,2010
NM,5,2,2010
NM,5,1,2010
NM,8,52,2010
NM,10,51,2009
NM,6,50,2009
NM,6,49,2009
NM,10,48,2009
NM,10,47,2009
NM,10,46,2009
NM,10,45,2009
NM,10,44,2009
NM,10,43,2009
NM,10,42,2009
NM,10,41,2009
NM,10,40,2009
NM,10,39,2009
NM,5,35,2009
NM,8,36,2009
NM,8,37,2009
NM,10,38,2009
NM,1,19,2009
NM,1,20,2009
NM,1,21,2009
NM,1,22,2009
NM,1,23,2009
NM,1,24,2009
NM,1,25,2009
NM,1,26,2009
NM,1,27,2009
NM,1,28,2009
NM,1,29,2009
NM,1,30,2009
NM,1,31,2009
NM,1,32,2009
NM,1,33,2009
NM,1,34,2009
NM,1,40,2008
NM,1,41,2008
NM,1,42,2008
NM,1,43,2008
NM,1,44,2008
NM,1,45,2008
NM,1,46,2008
NM,1,47,2008
NM,1,48,2008
NM,1,49,2008
NM,1,50,2008
NM,1,51,2008
NM,1,52,2008
NM,1,53,2009
NM,1,1,2009
NM,1,2,2009
NM,1,3,2009
NM,1,4,2009
NM,1,5,2009
NM,2,6,2009
NM,3,7,2009
NM,5,8,2009
NM,4,9,2009
NM,2,10,2009
NM,1,11,2009
NM,1,12,2009
NM,1,13,2009
NM,1,14,2009
NM,1,15,2009
NM,1,16,2009
NM,8,17,2009
NM,5,18,2009
NM,3,43,2020
NM,3,42,2020
NM,1,41,2020
NM,1,40,2020
NM,1,39,2020
NM,1,38,2020
NM,1,37,2020
NM,1,36,2020
NM,1,35,2020
NM,1,34,2020
NM,1,33,2020
NM,1,32,2020
NM,1,31,2020
NM,1,30,2020
NM,1,29,2020
NM,1,28,2020
NM,1,27,2020
NM,1,26,2020
NM,1,25,2020
NM,1,24,2020
NM,1,23,2020
NM,1,22,2020
NM,1,21,2020
NM,1,20,2020
NM,2,19,2020
NM,1,18,2020
NM,2,17,2020
NM,4,16,2020
NM,4,15,2020
NM,7,14,2020
NM,10,13,2020
NM,11,12,2020
NM,11,11,2020
NM,10,10,2020
NM,10,9,2020
NM,11,8,2020
NM,11,7,2020
NM,12,6,2020
NM,13,5,2020
NM,13,4,2020
NM,13,3,2020
NM,13,2,2020
NM,13,1,2020
NM,13,52,2019
NM,12,51,2019
NM,10,50,2019
NM,9,49,2019
NM,8,48,2019
NM,7,47,2019
NM,5,46,2019
NM,4,45,2019
NM,3,44,2019
NM,3,43,2019
NM,2,42,2019
NM,1,41,2019
NM,1,40,2019
NM,1,39,2019
NM,1,38,2019
NM,1,37,2019
NM,1,36,2019
NM,1,35,2019
NM,1,34,2019
NM,1,33,2019
NM,1,32,2019
NM,1,31,2019
NM,1,30,2019
NM,1,29,2019
NM,1,28,2019
NM,1,27,2019
NM,1,26,2019
NM,1,25,2019
NM,1,24,2019
NM,1,23,2019
NM,1,22,2019
NM,1,21,2019
NM,1,20,2019
NM,1,19,2019
NM,2,18,2019
NM,2,17,2019
NM,3,16,2019
NM,4,15,2019
NM,4,14,2019
NM,6,13,2019
NM,9,12,2019
NM,10,11,2019
NM,10,10,2019
NM,10,9,2019
NM,10,8,2019
NM,10,7,2019
NM,10,6,2019
NM,10,5,2019
NM,10,4,2019
NM,10,3,2019
NM,10,2,2019
NM,10,1,2019
NM,10,52,2018
NM,10,51,2018
NM,4,50,2018
NM,2,49,2018
NM,2,48,2018
NM,1,47,2018
NM,1,46,2018
NM,1,45,2018
NM,1,44,2018
NM,1,43,2018
NM,1,42,2018
NM,1,41,2018
NM,1,40,2018
NM,2,39,2018
NM,2,38,2018
NM,3,37,2018
NM,3,36,2018
NM,2,35,2018
NM,1,34,2018
NM,2,33,2018
NM,1,32,2018
NM,1,31,2018
NM,1,30,2018
NM,1,29,2018
NM,1,28,2018
NM,2,27,2018
NM,2,26,2018
NM,1,25,2018
NM,1,24,2018
NM,3,23,2018
NM,3,22,2018
NM,1,21,2018
NM,2,20,2018
NM,2,19,2018
NM,2,18,2018
NM,2,17,2018
NM,2,16,2018
NM,2,15,2018
NM,3,14,2018
NM,4,13,2018
NM,6,12,2018
NM,7,11,2018
NM,8,10,2018
NM,10,9,2018
NM,10,8,2018
NM,10,7,2018
NM,10,6,2018
NM,10,5,2018
NM,10,4,2018
NM,10,3,2018
NM,10,2,2018
NM,10,1,2018
NM,10,52,2017
NM,7,51,2017
NM,5,50,2017
NM,3,49,2017
NM,1,48,2017
NM,3,47,2017
NM,3,46,2017
NM,2,45,2017
NM,1,44,2017
NM,1,43,2017
NM,1,42,2017
NM,1,41,2017
NM,1,40,2017
NM,1,39,2017
NM,1,38,2017
NM,1,37,2017
NM,1,36,2017
NM,1,35,2017
NM,1,34,2017
NM,1,33,2017
NM,1,32,2017
NM,1,31,2017
NM,1,30,2017
NM,1,29,2017
NM,1,28,2017
NM,1,27,2017
NM,1,26,2017
NM,1,25,2017
NM,1,24,2017
NM,1,23,2017
NM,1,22,2017
NM,1,21,2017
NM,1,20,2017
NM,1,19,2017
NM,1,18,2017
NM,1,17,2017
NM,1,16,2017
NM,2,15,2017
NM,1,14,2017
NM,2,13,2017
NM,3,12,2017
NM,6,11,2017
NM,6,10,2017
NM,7,9,2017
NM,10,8,2017
NM,10,7,2017
NM,10,6,2017
NM,8,5,2017
NM,5,4,2017
NM,4,3,2017
NM,2,2,2017
NM,2,1,2017
NM,2,52,2016
NM,2,51,2016
NM,1,50,2016
NM,1,49,2016
NM,1,48,2016
NM,1,47,2016
NM,1,46,2016
NM,1,45,2016
NM,1,44,2016
NM,1,43,2016
NM,1,42,2016
NM,1,41,2016
NM,1,40,2016
NM,1,39,2016
NM,1,38,2016
NM,1,37,2016
NM,1,36,2016
NM,1,35,2016
NM,1,34,2016
NM,1,33,2016
NM,1,32,2016
NM,1,31,2016
NM,1,30,2016
NM,1,29,2016
NM,1,28,2016
NM,1,27,2016
NM,1,26,2016
NM,1,25,2016
NM,1,24,2016
NM,1,23,2016
NM,1,22,2016
NM,1,21,2016
NM,1,20,2016
NM,1,19,2016
NM,1,18,2016
NM,1,17,2016
NM,1,16,2016
NM,1,15,2016
NM,3,14,2016
NM,7,13,2016
NM,8,12,2016
NY,1,29,2012
NY,1,30,2012
NY,1,31,2012
NY,1,32,2012
NY,1,33,2012
NY,1,34,2012
NY,1,35,2012
NY,1,36,2012
NY,1,37,2012
NY,1,38,2012
NY,1,39,2012
NY,1,40,2012
NY,1,41,2012
NY,1,42,2012
NY,1,43,2012
NY,1,44,2012
NY,1,45,2012
NY,1,46,2012
NY,1,47,2012
NY,1,48,2012
NY,1,49,2012
NY,4,50,2012
NY,5,51,2012
NY,10,52,2012
NY,6,1,2013
NY,6,2,2013
NY,8,3,2013
NY,7,4,2013
NY,4,5,2013
NY,4,6,2013
NY,5,7,2013
NY,5,8,2013
NY,3,9,2013
NY,2,10,2013
NY,3,11,2013
NY,2,12,2013
NY,1,13,2013
NY,1,14,2013
NY,1,15,2013
NY,1,16,2013
NY,1,17,2013
NY,1,18,2013
NY,1,19,2013
NY,1,20,2013
NY,1,21,2013
NY,1,22,2013
NY,1,23,2013
NY,1,24,2013
NY,1,25,2013
NY,1,26,2013
NY,1,27,2013
NY,1,28,2013
NY,1,29,2013
NY,1,30,2013
NY,1,31,2013
NY,1,32,2013
NY,1,33,2013
NY,1,34,2013
NY,1,36,2013
NY,1,35,2013
NY,1,37,2013
NY,1,38,2013
NY,1,39,2013
NY,1,40,2013
NY,1,41,2013
NY,1,42,2013
NY,1,43,2013
NY,1,44,2013
NY,1,45,2013
NY,1,46,2013
NY,1,47,2013
NY,1,48,2013
NY,1,49,2013
NY,1,50,2013
NY,1,51,2013
NY,3,52,2013
NY,4,1,2014
NY,1,2,2014
NY,3,3,2014
NY,4,4,2014
NY,5,5,2014
NY,7,6,2014
NY,4,7,2014
NY,1,8,2014
NY,1,9,2014
NY,1,10,2014
NY,1,11,2014
NY,2,12,2014
NY,3,13,2014
NY,4,14,2014
NY,4,15,2014
NY,2,16,2014
NY,1,17,2014
NY,1,18,2014
NY,1,19,2014
NY,1,20,2014
NY,1,21,2014
NY,1,22,2014
NY,1,23,2014
NY,1,24,2014
NY,1,25,2014
NY,1,26,2014
NY,1,27,2014
NY,1,28,2014
NY,1,29,2014
NY,1,30,2014
NY,1,31,2014
NY,1,32,2014
NY,1,33,2014
NY,1,34,2014
NY,1,35,2014
NY,1,36,2014
NY,1,37,2014
NY,1,38,2014
NY,1,39,2014
NY,1,40,2014
NY,1,41,2014
NY,1,42,2014
NY,1,43,2014
NY,1,44,2014
NY,1,45,2014
NY,1,46,2014
NY,1,47,2014
NY,1,48,2014
NY,1,49,2014
NY,1,50,2014
NY,3,51,2014
NY,10,52,2014
NY,8,53,2015
NY,3,1,2015
NY,10,2,2015
NY,10,3,2015
NY,10,4,2015
NY,10,5,2015
NY,10,6,2015
NY,8,7,2015
NY,4,8,2015
NY,4,9,2015
NY,2,10,2015
NY,3,11,2015
NY,2,12,2015
NY,3,13,2015
NY,2,14,2015
NY,2,15,2015
NY,1,16,2015
NY,1,17,2015
NY,1,18,2015
NY,1,19,2015
NY,1,20,2015
NY,1,21,2015
NY,1,22,2015
NY,1,23,2015
NY,1,24,2015
NY,1,25,2015
NY,1,26,2015
NY,1,27,2015
NY,1,28,2015
NY,1,29,2015
NY,1,31,2015
NY,1,30,2015
NY,0,39,2015
NY,1,38,2015
NY,1,37,2015
NY,1,36,2015
NY,1,35,2015
NY,1,34,2015
NY,1,33,2015
NY,1,32,2015
NY,1,40,2015
NY,1,41,2015
NY,1,42,2015
NY,1,43,2015
NY,1,44,2015
NY,1,45,2015
NY,1,46,2015
NY,1,47,2015
NY,1,48,2015
NY,1,49,2015
NY,1,50,2015
NY,1,51,2015
NY,1,52,2016
NY,1,1,2016
NY,1,2,2016
NY,1,3,2016
NY,1,4,2016
NY,1,5,2016
NY,4,6,2016
NY,1,7,2016
NY,4,8,2016
NY,5,9,2016
NY,5,10,2016
NY,6,11,2016
NY,1,18,2009
NY,1,17,2009
NY,1,16,2009
NY,1,15,2009
NY,1,14,2009
NY,2,13,2009
NY,2,12,2009
NY,5,11,2009
NY,9,10,2009
NY,6,9,2009
NY,5,8,2009
NY,5,7,2009
NY,3,6,2009
NY,1,5,2009
NY,1,4,2009
NY,1,3,2009
NY,1,2,2009
NY,1,1,2009
NY,1,53,2009
NY,1,52,2008
NY,1,51,2008
NY,1,50,2008
NY,1,49,2008
NY,1,48,2008
NY,1,47,2008
NY,1,46,2008
NY,1,45,2008
NY,1,44,2008
NY,1,43,2008
NY,1,42,2008
NY,1,41,2008
NY,1,40,2008
NY,1,34,2009
NY,1,33,2009
NY,1,32,2009
NY,1,31,2009
NY,1,30,2009
NY,1,29,2009
NY,1,28,2009
NY,1,27,2009
NY,1,26,2009
NY,4,25,2009
NY,6,24,2009
NY,4,23,2009
NY,1,22,2009
NY,1,21,2009
NY,1,20,2009
NY,1,19,2009
NY,7,38,2009
NY,10,37,2009
NY,10,36,2009
NY,9,35,2009
NY,5,39,2009
NY,1,40,2009
NY,3,41,2009
NY,10,42,2009
NY,10,43,2009
NY,10,44,2009
NY,9,45,2009
NY,4,46,2009
NY,1,47,2009
NY,1,48,2009
NY,1,49,2009
NY,1,50,2009
NY,1,51,2009
NY,1,52,2010
NY,1,1,2010
NY,1,2,2010
NY,1,3,2010
NY,1,4,2010
NY,1,5,2010
NY,1,6,2010
NY,1,7,2010
NY,1,8,2010
NY,1,9,2010
NY,1,10,2010
NY,1,11,2010
NY,1,12,2010
NY,1,13,2010
NY,1,14,2010
NY,1,23,2010
NY,1,24,2010
NY,1,25,2010
NY,1,26,2010
NY,1,27,2010
NY,1,28,2010
NY,1,30,2010
NY,1,29,2010
NY,1,15,2010
NY,1,16,2010
NY,1,17,2010
NY,1,18,2010
NY,1,19,2010
NY,1,20,2010
NY,1,22,2010
NY,1,21,2010
NY,1,32,2010
NY,1,31,2010
NY,1,33,2010
NY,1,34,2010
NY,1,35,2010
NY,1,36,2010
NY,1,37,2010
NY,1,38,2010
NY,1,39,2010
NY,1,40,2010
NY,1,41,2010
NY,1,42,2010
NY,1,43,2010
NY,1,44,2010
NY,1,45,2010
NY,1,46,2010
NY,1,47,2010
NY,1,48,2010
NY,1,49,2010
NY,1,50,2010
NY,3,51,2010
NY,4,52,2011
NY,1,1,2011
NY,2,2,2011
NY,1,3,2011
NY,3,4,2011
NY,5,5,2011
NY,4,6,2011
NY,5,7,2011
NY,4,8,2011
NY,2,9,2011
NY,1,10,2011
NY,2,11,2011
NY,1,12,2011
NY,1,13,2011
NY,1,14,2011
NY,1,15,2011
NY,1,16,2011
NY,1,17,2011
NY,1,18,2011
NY,1,19,2011
NY,1,20,2011
NY,1,21,2011
NY,1,22,2011
NY,1,26,2011
NY,1,25,2011
NY,1,24,2011
NY,1,23,2011
NY,1,40,2011
NY,1,39,2011
NY,1,41,2011
NY,1,42,2011
NY,1,38,2011
NY,1,37,2011
NY,1,36,2011
NY,1,35,2011
NY,1,34,2011
NY,1,33,2011
NY,1,32,2011
NY,1,31,2011
NY,1,30,2011
NY,1,29,2011
NY,1,28,2011
NY,1,27,2011
NY,1,43,2011
NY,1,44,2011
NY,1,45,2011
NY,1,46,2011
NY,1,47,2011
NY,1,48,2011
NY,1,49,2011
NY,1,50,2011
NY,1,51,2011
NY,1,52,2011
NY,1,1,2012
NY,1,2,2012
NY,1,3,2012
NY,1,4,2012
